,PC1,PC2,tsne1,tsne2,time
E0_366,-0.16352739629813517,-1.1680439373198233,2.9459739,24.173635,0.45807259073842305
E1_419,-1.4727536117700073,1.058596044256637,51.105785,-46.010403,0.5244055068836045
E2_542,-0.7164413468114786,-1.2787208314367422,28.344168,10.156795,0.6783479349186483
E3_421,-1.3238959348293695,0.9726908956150484,48.543793,-44.591526,0.5269086357947435
E4_292,-1.0445228166761662,0.9516153654933448,32.618374,-55.630463,0.36545682102628285
E5_783,-1.5777663419308694,1.1072483694389255,51.390465,-46.83306,0.9799749687108886
E6_501,2.4751253268701836,0.15284286978937603,-56.638157,40.771824,0.6270337922403004
E7_181,-0.853335917159454,-1.4103859989243153,38.49016,14.498146,0.2265331664580726
E8_125,-1.3237124706444732,1.4511206029987325,-9.170302,-55.497932,0.15644555694618273
E9_486,1.8739689881375015,0.2167440428853495,-37.3822,10.539054,0.6082603254067585
E10_9,-0.0549228402669176,0.893879530255831,-15.941447,-14.425135,0.011264080100125156
E11_623,2.0033648525320475,0.22793583660967184,-46.112278,11.360708,0.7797246558197747
E12_500,-0.9507570910382277,-1.3280143223184553,49.604218,19.106108,0.6257822277847309
E13_341,2.0372242493260218,0.12957248260232507,-41.46537,32.803295,0.4267834793491865
E14_640,2.088532034755003,0.21808377359147296,-47.180958,18.14083,0.8010012515644556
E15_502,2.300603123685454,0.17838932877402489,-58.574314,32.923344,0.6282853566958698
E16_24,-0.11506572758344989,0.5511577882282622,-12.804316,-16.490288,0.030037546933667083
E17_292,-0.5746719017729418,-1.4813056071823139,2.8421218,45.11562,0.36545682102628285
E18_575,-0.9454186497781872,0.926887754286524,32.1284,-54.37678,0.7196495619524406
E19_761,-1.3464433731665408,0.7695210766879886,55.752037,-41.438774,0.9524405506883604
E20_275,1.947325270374724,0.41653285701799436,-51.727306,-9.47112,0.344180225281602
E21_410,-0.8475284415081632,-1.8901325910965687,33.81866,56.91989,0.5131414267834794
E22_192,-0.3604238618415148,-1.6252714586725856,11.550557,37.618763,0.24030037546933666
E23_530,-0.8638724397484339,0.6671852475364497,41.5398,-23.465677,0.6633291614518148
E24_46,-0.28442703404405956,-0.12292085005221075,-0.84863394,-13.034604,0.057571964956195244
E25_84,-1.1740053159739765,-0.08574954840770675,-0.7635275,-16.621592,0.10513141426783479
E26_690,1.962647361341492,0.29514897377554333,-47.821575,-1.2397758,0.8635794743429287
E27_29,0.5107393989127257,0.07420516420207884,-12.766808,-5.039096,0.03629536921151439
E28_344,-1.4799225461537464,2.0306065294614273,-29.163717,-40.383698,0.4305381727158949
E29_743,-0.7230460005372212,-1.570168289245496,35.707787,32.617523,0.9299123904881101
E30_271,-1.1413700759545948,1.1383587754365865,20.021198,-60.01909,0.33917396745932415
E31_653,2.265476870969814,0.19178261205365552,-57.44661,32.53296,0.8172715894868585
E32_102,-0.9387211518580005,0.23165705864141464,28.912136,-21.542994,0.1276595744680851
