,PC1,PC2,tsne1,tsne2,time
E0_438,1.1270603868495732,1.222903052127464,10.62672,54.41524,0.4872080088987764
E1_654,-1.2838851382403222,-1.2350538318625048,11.090472,-73.199524,0.7274749721913237
E2_152,1.4733294189935757,0.28259489569182905,-22.598566,32.321766,0.16907675194660735
E3_182,1.140439365736586,1.505583835382886,-7.415318,68.303185,0.20244716351501668
E4_515,-2.0884115570425292,-0.9826313572611609,20.277239,-51.768875,0.5728587319243604
E5_739,0.07184531657575186,-1.6398209345736057,-25.108244,-35.460796,0.8220244716351501
E6_424,1.0115053915048478,1.5811263737528687,22.907469,69.38393,0.47163515016685204
E7_371,-0.10046070127432703,1.3267403723143678,43.579174,43.72683,0.41268075639599555
E8_734,-1.329034482281215,-1.3195408973080465,-3.262473,-68.15763,0.8164627363737486
E9_819,0.623080108517169,-1.6987612372832306,-37.17224,-34.53504,0.9110122358175751
E10_795,1.417193671672762,-0.8907527835521868,-66.46971,-4.308063,0.8843159065628476
E11_359,-1.369023316390867,1.5710720991398428,39.347866,7.2932076,0.39933259176863184
E12_342,-0.9456746981479223,1.753622233564625,50.431824,28.38298,0.3804226918798665
E13_792,-1.2133127434370194,-1.237259037317447,11.124453,-73.567635,0.8809788654060067
E14_504,-1.905073343886212,0.28437367926013124,42.043198,-31.611574,0.560622914349277
E15_51,1.4968926175529005,-0.40061319495835745,-26.479641,14.509848,0.05672969966629588
E16_361,-0.6826502882469138,2.00956980319098,54.015156,30.937159,0.40155728587319245
E17_473,-1.4107631555976137,0.9652289207231601,29.201473,2.0663872,0.5261401557285873
E18_731,-1.157794922343881,-1.5182075674774782,-7.8747525,-63.388702,0.8131256952169077
E19_372,-1.4014118575172767,1.4334484062885193,46.339,23.862103,0.41379310344827586
E20_180,0.8823203734534703,1.387898506009402,14.276483,59.588013,0.20022246941045607
E21_20,0.7708084428794375,-0.5452110733174657,-21.623928,-0.8688697,0.02224694104560623
E22_586,-1.3506436616218456,0.6879888981272089,17.104181,-16.731634,0.6518353726362626
E23_758,1.6690282673189472,-0.8590742480211498,-66.715485,-2.5559933,0.8431590656284761
E24_580,-2.075617615878189,0.118903128564643,42.75397,-29.317486,0.6451612903225806
E25_627,-1.2982815006500716,-1.4109537090189472,-3.0892184,-65.42578,0.6974416017797553
E26_522,-2.0956902578257486,1.014373071535789,16.733757,-5.6035438,0.5806451612903226
E27_110,1.6960101012095667,1.2549742818383498,-12.107738,51.793484,0.12235817575083426
E28_659,-1.598073371268489,1.0884962555117268,32.950447,2.6686668,0.7330367074527252
E29_645,-2.2654919680424883,-0.25725392608195724,37.195248,-43.14179,0.7174638487208009
E30_275,-0.4275089687524621,1.2270871784692527,45.166763,38.84558,0.30589543937708563
E31_851,-1.0239365140411008,-1.5870558535637407,-17.387276,-62.789433,0.946607341490545
E32_452,-2.11822966315002,0.2455889648040913,23.515842,-24.382063,0.5027808676307007
E33_494,-1.816391125092077,0.37520738207665477,33.37306,-21.189547,0.5494994438264739
E34_316,1.5384427105317853,1.2285014686469733,-9.66348,52.549225,0.3515016685205784
E35_514,-2.136282769457829,0.4188628976297316,40.45701,-23.895153,0.5717463848720801
E36_243,0.8037347938125095,1.8430701986127223,22.16958,62.641098,0.27030033370411566
E37_498,-2.1234891982282917,0.12436802447682575,40.60596,-31.097263,0.5539488320355951
E38_493,-2.0878704690088608,-0.3272233597095703,38.69031,-44.46219,0.5483870967741935
