# Automatically generated by BoolODE
n_g1	9.156654491994479
n_g2	9.156654491994479
n_g3	9.156654491994479
n_g4	9.156654491994479
n_g5	9.156654491994479
n_g6	9.156654491994479
k_g1	10.947151374606731
k_g2	10.947151374606731
k_g3	10.947151374606731
k_g4	10.947151374606731
k_g5	10.947151374606731
k_g6	10.947151374606731
sigmaH_g1	10.796234532481009
sigmaH_g2	10.796234532481009
sigmaH_g3	10.796234532481009
sigmaH_g4	10.796234532481009
sigmaH_g5	10.796234532481009
sigmaH_g6	10.796234532481009
m_g1	21.86706067884958
m_g2	21.86706067884958
m_g3	21.86706067884958
m_g4	21.86706067884958
m_g5	21.86706067884958
m_g6	21.86706067884958
l_x_g1	10.255977818323467
l_x_g2	10.255977818323467
l_x_g3	10.255977818323467
l_x_g4	10.255977818323467
l_x_g5	10.255977818323467
l_x_g6	10.255977818323467
r_g1	10.747907048697448
r_g2	10.747907048697448
r_g3	10.747907048697448
r_g4	10.747907048697448
r_g5	10.747907048697448
r_g6	10.747907048697448
l_p_g1	0.927177829454315
l_p_g2	0.927177829454315
l_p_g3	0.927177829454315
l_p_g4	0.927177829454315
l_p_g5	0.927177829454315
l_p_g6	0.927177829454315
omega_g1	1
omega_g2	1
omega_g3	1
omega_g4	-1
omega_g5	-1
omega_g6	-1
w_g1_g5	-0.1
w_g2_g1	-0.1
w_g3_g2	-0.1
w_g4_g3	0.1
w_g5_g4	0.1
w_g6_g1	0.1
