,PC1,PC2,tsne1,tsne2,time
E0_608,-1.2231633073937997,-2.2143032733337833,69.18414,-15.728842,0.8698140200286123
E1_397,-1.2873340161749298,-1.0401090904171442,8.350296,19.195797,0.5679542203147353
E2_478,-0.9075560344500748,-2.1090850483358836,55.042747,-1.0313272,0.6838340486409156
E3_5,-0.1147037075131138,-0.42264705967337346,44.814556,38.331135,0.00715307582260372
E4_52,-1.3719724951307508,0.5438911374217399,22.590353,56.616985,0.07439198855507868
E5_184,-1.6444870423241496,1.5251436327754766,-57.105347,31.662334,0.2632331902718169
E6_159,-2.000585452078101,1.9935679331888492,-35.912495,34.150898,0.22746781115879827
E7_570,-0.9094876087406316,-2.0890669188809827,51.97747,-7.0671835,0.8154506437768241
E8_628,2.7996591952514676,-0.2929962808929519,-0.95995736,-57.89912,0.8984263233190272
E9_685,-1.1398848962103998,-1.958673720617295,56.284744,-30.768278,0.9799713876967096
E10_52,-1.8363222502053245,1.2898689691456677,12.810611,67.53211,0.07439198855507868
E11_318,2.273343276223537,0.954555010829855,-54.27127,-28.336504,0.45493562231759654
E12_305,-1.3078850507336308,-0.8508292679103368,0.8202901,2.7498512,0.4363376251788269
E13_663,-1.0421136234558592,-2.0535541171035607,53.66533,-28.117472,0.9484978540772532
E14_617,2.482604978539711,-0.4768773033722383,-15.494513,-47.150696,0.882689556509299
E15_626,-0.8968063588637997,-2.0856039929925454,52.18038,-5.8642926,0.8955650929899857
E16_215,-1.6096247120477845,1.5976658345131025,-56.74574,31.255001,0.30758226037195996
E17_333,2.3728218812083255,1.0697588512190106,-54.23848,-28.925053,0.47639484978540775
E18_53,-1.5170743351749818,0.9664527238574768,15.023519,56.506405,0.07582260371959942
E19_205,-1.270781450587931,1.491592389821012,-58.4824,30.0378,0.2932761087267525
E20_228,-0.855441208596352,0.20764915545192061,-28.00477,-3.0856004,0.3261802575107296
E21_526,3.1317135540226153,-0.19164961908845832,-14.438456,-69.11066,0.7525035765379113
E22_7,-0.4451070138178209,-0.14066077244259895,41.156124,41.87259,0.010014306151645207
E23_493,-0.804550127778208,-2.0907052130858053,52.954086,4.400351,0.7052932761087267
E24_540,-1.022190558738071,-2.279723536581229,69.76149,3.9196074,0.7725321888412017
E25_303,1.6840709349154648,1.8249813226904947,-60.246273,-16.705933,0.4334763948497854
E26_653,2.699521825378018,-0.3518601874796289,-6.0998993,-51.994198,0.9341917024320457
E27_255,1.665760856084592,2.2766586202449104,-62.424007,-8.281718,0.3648068669527897
E28_597,-0.6527019826595336,-1.886366848691969,34.82783,-6.758985,0.8540772532188842
E29_661,2.9460740774431042,-0.21873855598942668,-4.2746787,-67.98802,0.9456366237482118
E30_448,2.7741735438892463,-0.2106233464086611,18.184042,-54.50906,0.6409155937052933
E31_453,2.6410441989757687,-0.37521227238863236,-9.0165205,-50.55481,0.648068669527897
E32_143,-1.4335892980805112,1.2904486811542777,-48.48753,27.427685,0.20457796852646637
E33_559,-1.0820748859569531,-2.1261202007312097,62.168167,-16.532503,0.7997138769670958
E34_306,1.7788790086230788,1.9308798541718033,-59.849987,-12.000195,0.43776824034334766
E35_409,-1.402218105559518,-1.7144817812353639,21.327227,12.948363,0.5851216022889842
E36_552,-0.8092898496737841,-1.9451596448696737,39.044292,-13.322495,0.7896995708154506
E37_600,2.327399169670019,-0.46039070374986535,4.618154,-30.722328,0.8583690987124464
E38_429,-1.1011064660262497,-0.8453644609038217,7.87707,11.490672,0.6137339055793991
E39_93,-1.8867309057617994,0.7746103064768337,-11.868176,69.82233,0.13304721030042918
E40_526,-1.1263266140365558,-2.1756410693383295,66.15544,-7.5891333,0.7525035765379113
E41_173,-1.404857380112107,1.6256730892616478,-20.7412,46.683308,0.2474964234620887
E42_33,-1.0704184923645401,0.7360570548829689,17.901825,49.60736,0.04721030042918455
E43_182,-1.4900239502865515,1.702146779907713,-24.990704,42.088802,0.2603719599427754
E44_446,2.653888900984799,-0.23925109146688256,3.0413175,-47.249016,0.6380543633762518
E45_330,-1.4322166431734187,-0.9770455857794377,2.1233592,14.370627,0.4721030042918455
E46_106,-1.674223694391867,1.806027201409027,-21.980764,59.89055,0.15164520743919885
E47_399,2.591260021077184,-0.28100908221048326,13.227951,-43.625942,0.5708154506437768
E48_237,-2.2234661865860614,-0.6703624947264872,-10.747394,6.46363,0.33905579399141633
E49_532,3.120843226967218,-0.1865761021893284,-1.8444859,-72.42975,0.7610872675250357
E50_261,-1.148936769854885,0.9781094751100262,-23.644726,-0.2222425,0.37339055793991416
E51_68,-1.2208098867565105,0.9004282876171007,14.684435,50.310448,0.09728183118741059
E52_447,-0.8533319582216375,-2.0170226633096493,34.70937,7.2674723,0.6394849785407726
E53_301,1.4878104459784602,1.2001472307202687,-57.654636,-30.602186,0.43061516452074394
E54_36,-1.571729750644745,0.7804672673572054,16.647903,67.970406,0.05150214592274678
E55_105,-1.3816820995807777,1.144518480724005,0.12357383,52.740707,0.15021459227467812
E56_248,-0.9629491278686796,1.4608062064690623,-51.37067,23.949902,0.3547925608011445
E57_184,-1.4573784760692663,1.9170563336096496,-52.02525,31.248968,0.2632331902718169
E58_497,-0.5902004183802094,-2.0063969322740602,44.785866,12.933076,0.7110157367668097
E59_591,2.630907913318745,-0.3859818365363484,-9.44978,-52.467033,0.8454935622317596
E60_99,-1.692854827019053,1.7184290922936005,-11.173327,53.86758,0.14163090128755365
E61_611,2.5182536361149266,-0.3602438422957466,12.520764,-34.914413,0.8741058655221745
E62_222,-1.6323988180951965,0.5857292382272445,-24.244072,10.13594,0.31759656652360513
E63_298,-1.5185366755791534,0.08444239008093905,-13.892108,-0.27411735,0.4263233190271817
E64_449,2.5124318257455136,-0.11170480661859203,20.800888,-51.86114,0.642346208869814
E65_402,2.459980603076936,0.6170216952666009,-48.5456,-38.21742,0.575107296137339
E66_666,2.5042909865217653,-0.3678069497982674,8.642091,-37.183136,0.9527896995708155
E67_639,2.8305486421014368,-0.27766899353052266,7.0653744,-58.386917,0.9141630901287554
E68_279,0.6970754707750546,2.350582110227504,-47.70284,0.46607167,0.39914163090128757
E69_174,-1.704444952597036,1.0994619877768728,-44.731953,27.257883,0.24892703862660945
E70_607,2.9513030967053324,-0.240490576898659,-0.0636952,-66.59344,0.8683834048640916
E71_24,-1.0277863260489053,0.19799464286603816,30.79656,57.548347,0.034334763948497854
E72_254,1.5400517675153318,1.4365405260713893,-52.715176,-15.3902025,0.36337625178826893
E73_348,1.8525391975589676,1.8172572196650536,-59.188976,-13.299616,0.4978540772532189
E74_216,0.6716086447028644,1.3148747778533154,-48.146908,-11.738458,0.3090128755364807
E75_285,1.518995170965157,1.437684945754105,-55.064617,-17.70289,0.40772532188841204
E76_42,-1.3272957657414959,0.8257323126326263,17.884644,61.167686,0.060085836909871244
E77_243,-1.6262439422261732,-0.04189847839820952,-13.860359,6.0326324,0.34763948497854075
E78_339,3.0754245872010806,-0.08415399288330143,2.495479,-70.592735,0.48497854077253216
E79_667,2.9013807497943063,-0.2709569619840392,1.7805318,-63.657986,0.9542203147353362
E80_691,-0.7573403235933991,-1.9619502149630992,39.221558,-5.648482,0.9885550786838341
E81_475,3.081574132376489,-0.1927182053657637,1.015555,-72.482796,0.6795422031473534
E82_116,-1.3368303862766326,1.026070310568141,-14.598038,67.937035,0.1659513590844063
E83_211,-0.9205301596474044,1.1809418389471062,-52.10869,21.235859,0.30185979971387694
E84_192,-1.3765688131124687,1.5455872053633717,-45.859787,39.614487,0.27467811158798283
E85_333,-1.1285515912259665,-1.299397670317156,14.914601,7.765338,0.47639484978540775
E86_18,-1.0018489028210498,0.6659774821465648,25.22378,47.216366,0.02575107296137339
E87_371,-1.3750744629365468,-0.8625036320716916,7.2451262,21.795242,0.530758226037196
E88_509,2.3465654037367467,-0.03497220662907664,-27.889288,-37.054436,0.7281831187410587
E89_644,2.8129673185573916,-0.29851426202716974,-1.9016167,-58.702557,0.9213161659513591
E90_45,-1.6884532352999662,1.6318410232694678,11.710808,60.056374,0.06437768240343347
E91_565,-1.2363076318437882,-2.128715125912818,61.92734,-28.30604,0.8082975679542204
E92_392,2.371457529830569,0.6061156000291521,-41.458637,-40.283993,0.5608011444921316
E93_310,1.9722206173578218,1.6625549880300097,-59.57634,-11.96061,0.4434907010014306
E94_283,1.6835859290338353,1.2809592487126573,-53.19326,-17.207886,0.40486409155937053
E95_371,1.9582959909221276,-0.1235577364255476,-25.199793,-39.787716,0.530758226037196
E96_8,-0.4669234194109828,-0.17884889333338833,41.286495,42.43256,0.011444921316165951
E97_143,-1.4868473577850057,1.376893626260342,-22.099566,64.327644,0.20457796852646637
E98_561,-1.3882273613011333,-2.2397215764841722,67.84128,-28.057323,0.8025751072961373
E99_575,-0.9497779515707635,-2.0988362781404466,51.69768,-10.330987,0.8226037195994278
E100_687,-0.9418732590445608,-1.978538052675661,49.441322,-28.037973,0.9828326180257511
E101_635,-1.0215368760352004,-2.235219981522504,65.604965,-2.3465536,0.9084406294706724
E102_99,-1.3891134219280055,1.114549301882732,12.948535,51.993042,0.14163090128755365
E103_331,-1.212980646988374,-0.7139124376523382,3.4912567,6.166812,0.47353361945636624
E104_578,2.795116930836014,-0.2764261939503184,3.58053,-57.125698,0.82689556509299
E105_566,2.6431647005598693,-0.33057466224023896,-5.4516973,-52.48842,0.8097281831187411
E106_46,-1.617308456536293,0.46097913372826715,30.024988,65.075615,0.06580829756795423
E107_306,-1.8744712397391965,-0.17875416282962728,-14.15559,7.3604383,0.43776824034334766
E108_239,-1.0799818144566853,0.16962017767676255,-19.351933,-0.6432146,0.3419170243204578
E109_565,-0.7348483787011832,-1.9277002853286205,38.118343,-3.321676,0.8082975679542204
E110_4,-0.015497963447902849,-0.3391733112270152,44.459957,37.022915,0.005722460658082976
E111_230,-0.44194538331584116,1.1451497277193634,-42.3371,9.542153,0.3290414878397711
E112_464,-0.7859138851397373,-2.075301471427443,47.638172,3.5423963,0.6638054363376252
E113_413,-1.1067932790522998,-1.0992345717368843,4.6474743,12.335208,0.5908440629470673
E114_341,-1.0671101112612391,-0.7230836019610868,4.0295134,3.8031793,0.48783977110157367
E115_608,2.8215306770295343,-0.2165701983344244,22.803898,-56.978218,0.8698140200286123
E116_387,-1.1438519385505583,-2.140507717171702,61.302902,-21.061726,0.5536480686695279
E117_398,-0.8628842542063921,-2.0616955005543067,50.054626,-0.10369114,0.5693848354792561
E118_192,-0.8890678961825447,1.8734834798491415,-54.72587,26.967108,0.27467811158798283
E119_113,-1.5918798551912714,1.7489990660417043,-24.269115,58.088528,0.16165951359084407
E120_450,2.4408552424979693,-0.23112382955989433,-22.998156,-42.526043,0.6437768240343348
E121_633,2.6451026117037775,-0.3881887198856081,-12.372505,-51.274982,0.9055793991416309
E122_72,-1.9044660521822514,1.4230063935926693,0.062847614,65.64466,0.10300429184549356
E123_470,-1.0596139197827237,-1.8987676872934993,53.300106,-24.934546,0.6723891273247496
E124_628,-0.6121186746251442,-2.0290094949418775,44.42999,11.965058,0.8984263233190272
E125_148,-1.611172906241214,1.5463198248393792,-34.110207,40.094975,0.2117310443490701
E126_216,-1.1097636818642262,0.777248651388475,-55.69349,19.769724,0.3090128755364807
E127_40,-1.258330227268119,0.3902065074144119,27.392069,59.929665,0.05722460658082976
E128_239,1.1994850783883146,1.9529406340203694,-54.177315,-6.053808,0.3419170243204578
E129_117,-1.9037945727486507,2.0552362101315182,-25.204882,48.53581,0.16738197424892703
E130_374,2.9436657422940833,-0.221369480608143,-1.6851735,-67.495094,0.5350500715307582
E131_166,-1.6850644760453468,1.6279732697404607,-45.34837,22.233767,0.2374821173104435
E132_480,2.550784964357234,-0.34806394823007725,21.663616,-49.573154,0.6866952789699571
E133_547,-0.8694629662024405,-2.0551829465923466,46.579865,-9.690456,0.7825464949928469
E134_131,-1.8606598797880096,1.7594779240605543,-18.891804,59.99131,0.18741058655221746
E135_332,-1.4256855703706184,-0.9302065473976425,11.777863,14.001637,0.474964234620887
E136_99,-1.7146586158384483,1.1263863349933192,1.2199569,62.588997,0.14163090128755365
E137_470,-1.0286350888062405,-2.2271581102519793,65.11808,-2.9819176,0.6723891273247496
E138_686,-0.888331885128675,-2.067045965024005,48.83192,-11.586728,0.9814020028612304
E139_39,-1.0776354658197227,0.44866122564055355,32.55379,50.768852,0.055793991416309016
E140_15,-0.9971174730687143,0.4199332336855689,32.80664,49.483093,0.02145922746781116
E141_406,1.903327391643767,1.2500604439220977,-55.50453,-24.838758,0.580829756795422
E142_599,-0.9930978047380454,-1.9966181320812417,49.832226,-21.945465,0.8569384835479256
E143_667,2.771609303942608,-0.2906560891493329,10.197644,-51.845562,0.9542203147353362
E144_184,-1.3325094849289174,1.6583631408511126,-51.4077,28.126053,0.2632331902718169
E145_93,-1.8845117300913619,1.4462755806150016,-5.3638015,60.67509,0.13304721030042918
E146_176,-1.672385914281355,1.6649094483800615,-41.807762,32.14894,0.25178826895565093
E147_115,-1.9308591302894471,2.0659603682306633,-15.233856,55.453934,0.16452074391988555
E148_176,-1.9213912446376613,1.5846731510390277,-49.783207,34.400917,0.25178826895565093
E149_530,-1.0756780505318926,-2.0722648444399514,53.92195,-27.266104,0.7582260371959942
E150_446,2.617964562390214,-0.16512621797758734,-23.717958,-45.14315,0.6380543633762518
E151_131,-1.8626782332882716,1.881995809546095,-18.681658,58.878963,0.18741058655221746
E152_130,-2.1077103285657257,1.3139377382216328,-17.870417,70.323265,0.1859799713876967
E153_691,2.2253571529700014,-0.34049815598815747,9.25296,-30.532198,0.9885550786838341
E154_664,-1.0235905232995375,-2.004514519811841,51.59964,-29.609756,0.949928469241774
E155_39,-1.2916118050489243,0.2084927168218806,31.303562,59.894135,0.055793991416309016
E156_671,2.7040535365735465,-0.3531845585298413,-5.507525,-51.497158,0.9599427753934192
E157_14,-0.9321383457357929,0.012001628912297578,37.85091,49.49043,0.020028612303290415
E158_120,-1.851694871071648,2.097001589140188,-26.724443,58.043438,0.17167381974248927
E159_617,-0.9870800271223196,-2.2657065760585757,69.311386,6.275032,0.882689556509299
E160_666,-0.6428929559911736,-1.921054988933619,35.00108,-5.7568445,0.9527896995708155
E161_436,2.9003305599921596,-0.27225385887329623,-1.2050029,-65.51171,0.6237482117310443
E162_245,-2.0355448275161487,0.2567200992187101,-20.143337,12.724216,0.35050071530758226
E163_399,-1.1063798571532835,-1.6110060303701679,21.045465,8.797268,0.5708154506437768
E164_249,0.5454420971765005,2.1996615861946447,-47.509495,0.41926432,0.3562231759656652
E165_526,-1.0085402108677524,-1.6080352760226433,21.55149,8.450298,0.7525035765379113
E166_404,2.7557700659700113,0.05673156676979511,-27.002546,-44.772984,0.5779685264663805
E167_288,1.5780813783363088,1.5257103467228292,-57.647404,-13.028556,0.41201716738197425
E168_31,-1.1463931179233449,0.4797166370401943,32.2447,51.632168,0.044349070100143065
E169_207,-1.4394318968787305,1.024104940834604,-33.022343,16.211351,0.296137339055794
E170_55,-1.4255506894343817,0.798605375743534,17.959156,62.466167,0.07868383404864092
E171_676,-0.9491827196947361,-1.977308152512528,49.065617,-28.018835,0.9670958512160229
E172_359,2.350778129735671,0.38082170391608583,-37.85319,-37.835457,0.5135908440629471
E173_151,-1.3613222268530578,1.57775932973495,-46.19464,25.78936,0.21602288984263232
E174_695,-0.7297797388662078,-2.0839556330332054,46.60368,11.294551,0.994277539341917
E175_386,2.397819606307482,0.047084327054517934,-28.6099,-39.717327,0.5522174535050072
E176_679,2.9288196223337546,-0.28677240988032227,-6.4345374,-66.83042,0.9713876967095851
E177_284,-1.22552401530859,-0.7378070656427426,1.2124223,2.7102926,0.4062947067238913
E178_451,2.658368358895502,-0.32744558423410824,5.1596446,-45.883217,0.6452074391988555
E179_699,2.6725301049663837,-0.265880738006994,2.9698248,-47.410336,1.0
E180_1,0.27088440408497033,-0.44993181735260124,45.52006,34.808846,0.001430615164520744
E181_188,-1.1065862842025764,1.4128973912838039,-54.05377,19.809011,0.26895565092989987
E182_445,-1.000591805177851,-2.145044718300052,58.965923,-5.7740803,0.6366237482117311
E183_170,-1.3603435927648773,1.3476922860924612,-51.928223,19.270262,0.24320457796852646
E184_128,-1.6275028911245488,1.9543498586042602,-18.40393,49.485394,0.18311874105865522
E185_530,-0.7963835601403401,-1.97929683602014,39.934307,-10.724035,0.7582260371959942
E186_129,-1.6058695894840784,1.433114734129779,-40.297405,35.148083,0.18454935622317598
E187_196,-1.2640806108408036,1.2973648930686779,-52.889503,28.504938,0.2804005722460658
E188_64,-1.596386802135161,1.1894682008148336,12.819466,55.263443,0.09155937052932761
E189_121,-1.7246896524895106,1.4921466695037637,-12.746527,63.448822,0.17310443490701002
E190_332,-1.561891508959696,-0.8211535191489796,6.269795,18.466057,0.474964234620887
E191_378,2.365189425670115,0.864183460967372,-53.650505,-38.93275,0.5407725321888412
E192_32,-1.3907741754711334,0.546281776736392,30.61939,66.241356,0.045779685264663805
E193_348,2.129327535041669,0.6404931103579102,-45.317398,-33.95547,0.4978540772532189
E194_143,-2.096940447520015,1.727161049220265,-47.52301,32.848866,0.20457796852646637
E195_328,2.6883284582375406,0.5442600382183789,-47.62379,-44.953598,0.46924177396280403
E196_425,2.390420763974268,-0.39723889894343684,8.939642,-32.529922,0.6080114449213162
E197_128,-2.2159440960594794,2.3812274393131436,-13.180208,56.634037,0.18311874105865522
E198_300,-1.3779051451340072,-1.1066954733178704,10.757141,18.006304,0.4291845493562232
E199_181,-1.149968629278842,1.5915117532106395,-51.05263,25.162178,0.25894134477825465
E200_213,-0.9739784017548483,1.2782597850853208,-40.876717,17.233675,0.30472103004291845
E201_427,-0.5738888500723628,-1.7748682461622833,34.254837,1.8313496,0.6108726752503576
E202_293,2.091912780607784,0.9679887794678451,-54.495438,-27.836695,0.41917024320457796
E203_567,-0.9490740978819109,-2.1384292946215098,55.914127,-1.4882253,0.8111587982832618
E204_693,3.1715274969353136,-0.14654170790898186,10.423217,-72.91306,0.9914163090128756
E205_137,-1.5678493156059148,1.4615405911127155,-40.602528,33.054703,0.19599427753934193
E206_63,-1.7877334893621555,0.8857997370237556,16.185038,69.8114,0.09012875536480687
E207_18,-1.2771210803086717,0.3618738514234682,28.358707,59.55003,0.02575107296137339
E208_51,-1.898794143465196,0.864766698999091,16.039171,70.89566,0.07296137339055794
E209_218,-0.41671096140744424,1.3683514301642556,-37.82544,2.3833337,0.31187410586552217
E210_470,-1.1412081381492307,-1.834318422938783,30.784239,8.512264,0.6723891273247496
E211_243,1.1955876490400328,1.5645264440575561,-52.824417,-13.177319,0.34763948497854075
E212_88,-1.6462488462643565,1.576300128478917,-0.4159825,58.93691,0.12589413447782546
E213_366,2.385511588768919,0.45102801052997576,-38.843864,-37.831123,0.5236051502145923
E214_233,-0.7473601096524286,1.6592139953432032,-60.996628,28.379816,0.3333333333333333
E215_468,-0.941602701340442,-1.951013583061899,48.888695,-26.36514,0.6695278969957081
E216_371,2.4302857692295396,0.29718536778015714,-37.07516,-38.13346,0.530758226037196
E217_99,-1.7538488826077296,2.182030419472377,-14.071756,53.786873,0.14163090128755365
E218_242,-0.4499492771567023,1.0550306288375118,-32.97606,-0.91176194,0.34620886981402005
E219_225,-0.6715842919960647,1.0571890748040849,-32.193245,-1.5687394,0.3218884120171674
E220_194,-1.5115843488833682,2.116692181822071,-52.463528,33.239704,0.27753934191702434
E221_381,-0.9984825234877625,-1.0599042553972566,9.988966,6.393966,0.5450643776824035
E222_278,-1.383261395688976,0.5845698156641459,-20.69509,-0.2115174,0.3977110157367668
E223_274,-1.5269825609571268,-0.22377998916143862,-13.215633,4.6801276,0.39198855507868385
E224_162,-1.3213752681834534,0.833202573200521,-38.229057,26.314865,0.2317596566523605
E225_576,1.9933398188309046,-0.42338129458045065,6.650266,-29.352425,0.8240343347639485
E226_690,-0.6519979579015673,-1.856624773206613,34.316875,-6.9017677,0.9871244635193133
E227_319,-1.2766776159241728,-0.1395564289158105,-15.480747,-2.9058535,0.4563662374821173
E228_528,-1.0406221465017145,-2.2398563605902124,69.65917,2.4219139,0.7553648068669528
E229_518,2.689265020587197,-0.3382071064335515,4.473736,-49.264767,0.7410586552217453
